organization_id,scale_id,drill_id,scale_level,is_starting_point,demand_description,constraint_applied,contact_level,coach_watch_point,authoring_state
{{PPBF_ORG_ID}},scl_ad059a28c03905,drl_367b662564784e,C,False,"Athlete and coach still note separately, but the reveal is delayed until after a cool-down or a second unrelated activity, so the athlete must recall and hold their observation rather than report it fresh. Add a third category the coach may introduce unpredictably — ""one thing you didn't notice"" — forcing the athlete to reconcile their self-assessment against a surprise external observation while the structured worked/didn't-work comparison still has to happen.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_ff2216e282f85d,drl_e1f757f0c3e703,A,False,"Athletes stand stationary at arm's length with hands down, no gloves or gear. One partner gives only the single agreed stop signal (e.g., open-palm raise + ""stop"") in isolation, repeated with nothing else happening, until the other freezes hands-and-feet instantly on cue. This strips away movement, contact, and any competing signals so the freeze response itself is the only thing being rehearsed.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_dc3dcbd76c02fe,drl_e1f757f0c3e703,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_24aace75b3326a,drl_e1f757f0c3e703,C,False,"Signal is now given mid-motion during light technical exchange (feet moving, hands working), and the signaler randomizes both the cue form (sometimes the verbal, sometimes the palm, sometimes a tap on the shoulder) and the timing, including giving it right as a combination is landing. The lesson stays intact only if the athlete still produces a full, immediate freeze the instant any version of the signal appears — if the stop gets delayed, partial, or missed because attention is on the exchange, the drill has failed its purpose regardless of how technically sharp the exchange looked.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_91c6974e319f13,drl_cb54d49d71c270,A,False,"Cap is set on a 2-point scale only (""touch"" or ""light,"" no numeric range) and applied to jab-only exchanges — coach states the target word aloud before they start. Immediately after a short jab exchange, both partners call out their felt word on the spot while the coach is still standing there to confirm agreement, removing the guessing gap between action and self-report.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_0bd00c75527975,drl_cb54d49d71c270,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_abe09b684a4bd6,drl_cb54d49d71c270,C,False,"Partners set their own numeric cap (1-5) privately, without telling the coach the number, and work a mixed jab/hook exchange where one partner is cued beforehand to quietly nudge up half a level mid-exchange. Ratings aren't collected until after they've thrown a few more combinations past the exchange, so recall is delayed and the nudge isn't flagged in the moment — the mismatch still has to surface in their reported numbers for the coach to catch it.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_eb6aee1ce1b9e4,drl_a1b0aa882e6719,A,False,"Simplify the picture by removing timing uncertainty: the coach stands directly in front of the athlete and delivers the single instruction at the exact moment the athlete settles into base, with no crowd noise, no fatigue, and no other voices present. The athlete's only job is to rehearse the clean sequence — exhale, hear the one cue, reset stance — until breathing-then-base becomes automatic.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_a0550a5fa25c39,drl_a1b0aa882e6719,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_94eb0499458cde,drl_a1b0aa882e6719,C,False,"Add decision-under-noise stress: several corner voices call out instructions simultaneously (or in quick succession), but only one is the real coach cue and it must land at an unpredictable moment — sometimes right at the reset, sometimes delayed a beat after the athlete has already started breathing. The athlete must hold base, keep breathing, and identify and execute only the single genuine instruction while discarding the rest — the one-instruction cap and the breathe-then-base sequence must still appear cleanly, just under filtering and timing pressure rather than physical contact.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_492623450b646d,drl_dbde0fe502575d,A,False,"Fatigue comes from bodyweight/footwork work (not padwork), and the corner gives one single-word instruction (""jab"" or ""circle"") tied to a shadow-boxing bout with no partner reaction to read. This isolates ""hear it tired, do it next bout"" without also asking the athlete to solve a live decision — the picture is simplified to pure retention, nothing else competing for attention.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_821dcbfe55c1b0,drl_dbde0fe502575d,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_20e7b900052194,drl_dbde0fe502575d,C,False,"Fatigue still comes from non-contact work, but the corner now delivers two instructions in the same breath, one of which contradicts what was said after the previous bout (""stop circling, walk him down now""), and calls it over ambient noise so it must be caught the first time. The athlete must still identify and execute the current correct instruction in the next bout — the lesson stays ""take instruction when tired,"" just now competing against noise, conflicting cues, and no repeats.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_8e6a6845193952,drl_2d85a3b7a132a7,A,False,"Clip is trimmed to one isolated exchange (5-10 seconds, not a full round) showing a single clean example of the target detail — e.g. ""does he exhale sharply on the punch or hold his breath."" The question is binary (yes/no) and printed on a card in view the whole time, and the athlete is free to pause and rewind before answering.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_2110721f81aa00,drl_2d85a3b7a132a7,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_46da87cf82c74c,drl_2d85a3b7a132a7,C,False,"Same single stated question, but now shown inside a full, uncut round with crowd noise, multiple angles, and other action happening around the exchange — watched once, no rewind. A second, irrelevant question is called out partway through the clip as a decoy; the athlete must ignore it and still answer only the original question afterward, after a distracting task fills the gap before they respond.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_84276fdac89637,drl_1f5bf3a2ca967b,A,False,"Before filming, the athlete states one single intended element (e.g. ""jab retracts to guard"") for one shadow-boxing sequence, not a whole exchange. They watch only that clipped segment immediately after and name whether that one thing happened — a single stated intention, a single checkpoint, immediate playback. Success is a clean verbal match/mismatch on that one cue, so the ""compare intention to footage"" behaviour is felt without hunting through noise.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_b0814acc07f576,drl_1f5bf3a2ca967b,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_812c0243f12338,drl_1f5bf3a2ca967b,C,False,"The athlete states their full intended game plan before a live sparring session, then reviews the footage a day later (delay removes fresh recall) and must reconstruct what they meant before judging the gap, with a partner or coach allowed to challenge their self-read before they finalize it. Multiple exchanges and fatigue-driven technique drift are in the footage, so they must sort signal from noise and still produce their own stated gap before hearing the coach's version. The target behaviour — self-generated comparison of intention vs. footage — must still come from the athlete first, not from being told the gap.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_b245de7d5c3383,drl_1315b52f037c2a,A,False,"Reduce to a single, binary observable criterion (e.g., ""chin tucked behind lead shoulder for the full jab-cross""), rated on one shadow-boxed rep with no delay — self-rating happens immediately after the movement, before it fades from memory. This narrows the picture so the athlete's rating and the coach's rating are very likely to match, letting them feel what accurate self-assessment against a stated criterion is supposed to feel like.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_99124e563ac39d,drl_1315b52f037c2a,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_7e97145fe86c40,drl_1315b52f037c2a,C,False,"Athlete self-rates against the same written criterion, but only after performing it embedded inside a longer combination and following a delay (coach withholds the ""rate it"" cue until several exchanges later, forcing recall rather than immediate impression). Add a second, competing criterion at the same time (e.g., criterion on guard AND criterion on footwork) so the athlete must decide which criterion actually applies to what they recall before rating — decision load and memory decay are the stressors, but the act being tested is still rating own execution against a stated criterion before hearing the coach's rating.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_607f2f98018730,drl_e3362ef055ceff,A,False,"Coach hands the athlete a card with three preset intentions (e.g. ""footwork discipline,"" ""chin down,"" ""breathe on exhale""). Athlete circles one before stepping on the mat instead of composing their own from scratch — same act of committing to an intention, but the picture is simplified to a choice, not open-ended writing, so success is guaranteed and clean.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_9f360e41f9854a,drl_e3362ef055ceff,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_d43abd970a922e,drl_e3362ef055ceff,C,False,"Athlete is told the session plan is changing right before warm-up ends (a genuine last-minute switch coaches make), forcing them to re-set their intention on the spot to match the new focus, then state it out loud to a partner who can question it once. The disruption and time pressure are added, but the athlete must still land on one clear, spoken intention before any drilling starts — the target behaviour stays intact.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_8b5b4d0bc503a1,drl_70d70c8e6af657,A,False,"Athlete names one specific technique (e.g. ""lead-hand jab to the body"") and closes eyes, rehearsing only the setup and the single moment of contact — not the whole exchange or footwork around it. Coach cues ""see the glove land"" as the trigger, then athlete opens eyes and throws that same technique once at a static target to confirm the picture matched the execution. Picture is simplified to one technique, one moment, no opponent reaction.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_7b972684ca0aec,drl_70d70c8e6af657,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_c68215ece6ce26,drl_70d70c8e6af657,C,False,"Coach calls the technique to rehearse, but only after inserting a distraction — clapping, a shouted number, or moving the pads — right as the athlete closes their eyes, forcing them to rebuild the mental picture under interruption rather than in a quiet start state. Athlete must still rehearse that exact named technique (not a substitute or generalized flurry) before opening their eyes and throwing it at the pads/target. The disruption tests whether the rehearsal habit survives interference; if the athlete skips straight to throwing without completing the mental rehearsal, the lesson has been lost even though contact still occurred.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_32ac70ca5b4dc6,drl_81c1dc6ae59852,A,False,"Partner holds a static, exaggerated stance (feet taped or chalk-marked so lead foot is unmistakable) — no hand movement, no footwork, no feints. Athlete simply calls ""orthodox"" or ""southpaw"" and states the one consequence for lead-foot position before stepping. Picture is simplified to a frozen, obvious stance so the call-and-consequence pairing gets grooved cleanly.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_640c74afeb228d,drl_81c1dc6ae59852,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_40264086e18d63,drl_81c1dc6ae59852,C,False,"Partner now shadow-steps continuously and inserts fake switch-steps (weight shift without a full stance change) alongside real switches, forcing the athlete to distinguish a committed stance change from a decoy before calling it. Athlete must still call stance and state the lead-foot consequence within a short window, now with partner's hands moving and a light non-contact jab cue thrown immediately after the call to test if the stated consequence was actually correct. Stress is added through deception and reaction time, not contact — the identify-then-consequence behaviour must still appear before any footwork happens.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_6908ccdfe007ec,drl_006134ad264754,A,False,"Partner holds a static opposite stance and only turns to face the athlete rather than stepping or circling — no contest, no chase. The athlete practices stepping the lead foot outside theirs and settling there, feeling the correct angle and weight distribution with a predictable, cooperative target.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_6d334728ca08b7,drl_006134ad264754,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,light_technical,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_871a87bc4ba7e9,drl_006134ad264754,C,False,"Partner circles continuously and randomly switches stance (orthodox to southpaw and back) mid-battle, forcing the athlete to re-read the outside-foot problem on the fly instead of solving it once. Partner also hand-fights and frames against the athlete's lead shoulder to disrupt balance while still contesting for outside position — the athlete must keep re-establishing the same foot relationship under that disruption, not abandon it for clinching or hand-fighting as the new task.",,light_technical,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_0268c77250f55d,drl_225e5d543beb1f,A,False,"Partner works one fixed, high-tell pattern (e.g., always slips outside after the athlete's second jab), so ""plan not working"" shows up as one unmistakable, repeatable signal instead of something the athlete must dig for. Athlete has exactly one pre-named backup plan to call and switch to — the decision is binary (stay or switch to the known alternative), not open-ended. Coach authorization is still required, using the same call-it cue, so the behaviour trained is purely ""notice failure, name it, ask, switch,"" at full clarity.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_264a93e48f2783,drl_225e5d543beb1f,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_af10fb5471bc36,drl_225e5d543beb1f,C,False,"Partner now runs two or three counters that surface at different, unpredictable moments (sometimes plan A fails immediately, sometimes it works for a stretch then breaks), so the athlete must keep re-reading whether the current plan is actually failing rather than reacting to one obvious tell. Coach delays or first denies the requested switch once, forcing the athlete to hold the old plan a beat longer, reassess, and re-propose a different adjustment before getting authorization. The lesson stays identical — plan changes only through noticed failure plus authorized call — but now under ambiguity and a blocked first attempt instead of a clean single cue.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_deb9ffcaf51432,drl_b2fcf989112703,A,False,"Coach assigns the partner one fixed, exaggerated behaviour (e.g., partner always lunges in with a straight right then resets to the same guard) and holds it constant. Athlete's only job is to name the pattern out loud to the coach and apply the single correct answer to it; coach can freeze the action to confirm the read before continuing. Success = correct identification and correct tool, not speed.",,light_technical,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_c8f359b82572e1,drl_b2fcf989112703,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,conditioned,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_b225f7b55c2c4d,drl_b2fcf989112703,C,False,"Coach assigns the same single-behaviour problem, but changes it to a different behaviour on a silent cue mid-drill (no announcement) and/or stacks a second behaviour on top of the first, forcing the athlete to detect that the old read no longer fits and re-diagnose live. Contact stays conditioned and coach authorization/control of the assigned behaviour is unchanged — the added stress is the unannounced switch and the compounded problem, not extra force or speed.",,conditioned,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_250c037287d14b,drl_39ed71de8c14cd,A,False,"Coach breaks the wrap into checkpoints (thumb loop → knuckle pass → wrist wraps → tie-off) and inspects after each stage instead of only at the end, naming exactly what ""correct"" looks like at that stage before the athlete moves on. This turns one long sequence into a series of small, checked successes so the athlete feels correct tension and coverage at each step rather than guessing at the finished product.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_7956d9c74764c7,drl_39ed71de8c14cd,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_1b1e2f61b40ad4,drl_39ed71de8c14cd,C,False,"Athlete wraps their own hands while the coach adds a verbal distraction task (counting backward, answering questions) and has planted one deliberate flaw earlier in that athlete's usual routine (e.g., a skipped knuckle pass) for them to catch and fix themselves before presenting for inspection. The decision demand — noticing and correcting the error under divided attention — is what's added; the coach still does the final coverage/tightness check before anything else happens, and contact level stays none.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_62d16d98d8c9b5,drl_dbb0347500e7eb,A,False,"Simplify the picture to a fixed, predictable sequence: walk → jog in place → arm circles → straight-line shadow footwork, one station at a time, always in the same order. The athlete moves at their own pace and finishes each movement pattern cleanly before the coach signals the next, so ""readiness"" is felt as one clean gear-change at a time rather than a blend.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_1466d76059d4f0,drl_dbb0347500e7eb,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_6e56943e34f2a6,drl_dbb0347500e7eb,C,False,"Same build from walking to boxing footwork, but the coach calls out movement changes at random (switch direction, drop to shuffle, freeze-and-reset stance, change tempo) without warning, forcing the athlete to keep raising temperature and staying loose while reacting to an unpredictable cue instead of a known order. The lesson stays ""get warm and mobile through boxing-specific movement"" — the disruption is in when/what changes, not in adding contact, load, or turning it into a conditioning test.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_d815cace31c9be,drl_f54d4fe102fb09,A,False,"Break the punching range into its three isolated endpoints — jab extension, hook rotation, uppercut drive — and hold each shoulder position statically and slowly, one at a time, instead of linking them. Athlete confirms ""I feel this specific range"" before combining any two positions. Same joint-prep picture, just simplified to single positions with no sequencing demand.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_fe1261e7f8e2d6,drl_f54d4fe102fb09,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_b40e4fd787cb57,drl_f54d4fe102fb09,C,False,"Coach calls out punch-path positions (jab/hook/uppercut extension) in random order and irregular tempo, including sudden mid-rotation pauses or reversed sequencing, so the athlete can't rehearse the pattern in advance. The rule stays fixed: shoulder must still arrive at full, correct, controlled range for whichever position is called, no shortcuts under the unpredictability. If the athlete starts guessing positions or rushing through partial range to keep up, the drill has failed — that removes the target behaviour.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_fe73b668e77851,drl_0eaa11e875ffef,A,False,"Break the range work into single-joint, stationary reps — ankle circles and hip openers done in place, feet not shifting, no stance or pivot attempted yet. Athlete checks each end-position against a mirror or coach cue (turned-out hip, weight-centered ankle) before moving to the next joint, so the *shape* of the position is felt cleanly with zero transition demand.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_9f9122667bec7e,drl_0eaa11e875ffef,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_9b48475f595fb9,drl_0eaa11e875ffef,C,False,"Same ankle/hip range work, but now a random call (color, number, direction) interrupts the flow mid-rep and the athlete must resolve immediately into the correct stance foot position or pivot-ready hip angle — no set pattern to anticipate. Run it on a balance pad or with eyes closed part of the time so proprioception, not vision, has to confirm the position. The lesson stays: can they still find and hold the correct hip/ankle position for stance and pivot when the setup is disordered, not just when it's rehearsed.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_57d3c969d49cc7,drl_25e4934a3ab2ab,A,False,"Isolate one plane at a time — flexion/extension only, seated with hands resting lightly on thighs, athlete sets their own pace and range. No rotation, no lateral, no combining planes. This strips the picture down to ""one clean, controlled motion, one axis"" so the athlete can feel where control breaks down before adding complexity.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_0e5a1feaf42c1f,drl_25e4934a3ab2ab,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_f2d0bb02716cd5,drl_25e4934a3ab2ab,C,False,"Same slow controlled range through all planes, but a partner calls out the direction (""up,"" ""left,"" ""rotate right"") at random, unpredictable moments, forcing the athlete to select and initiate the correct controlled movement on demand rather than running a memorized sequence. The decision timing is the added stress — the movement itself must stay just as slow and controlled as in B, or the rep doesn't count.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_39a0834cc433f3,drl_b101573cb451e4,A,False,"Single-plane isometric hold only (flexion against own palm resistance), removing the multi-directional switching demand of the full drill. Athlete sets neutral neck alignment, presses head into hand, and holds — same contraction quality and bracing cue as B, just one vector instead of four, so the endurance sensation and correct muscular recruitment are felt cleanly before adding direction changes.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_247094df5877d1,drl_b101573cb451e4,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_33b024619f413a,drl_b101573cb451e4,C,False,"Partner applies resistance from an unannounced, randomly-changing direction (front/side/back/rotational) that the athlete must detect and match with the correct counter-tension, rather than moving through a known sequence. This forces a live decision about which muscles to brace under uncertainty while still requiring the same sustained isometric hold and neutral-spine cue as B — if the athlete starts guessing or bracing generically instead of matching the actual load direction, drop back to A/B until direction-reading is reliable.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_90a7902418e7a7,drl_61ef34ab64a92c,A,False,"Athlete stands square to a mirror, hands on hips (or a dowel across the shoulders), and performs slow, isolated trunk rotation with feet planted and hips locked — no stepping, no punching. Cue: ""turn until your back shows, not your shoulder."" Success = visible thoracic turn with the hips staying square and the arms passive.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_5e16859520029d,drl_61ef34ab64a92c,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_bdd3247bb7f766,drl_61ef34ab64a92c,C,False,"Partner calls left/right (or a target height) unpredictably from outside the athlete's sightline while the athlete stands with one foot on an unstable pad, guard up. The athlete must rotate through the thoracic spine to face the called side *before* the arm moves — decision timing added on top of an unstable base. Same cue applies: ""lead with your spine, not your fist."" If the surprise call causes the rotation to collapse into a shoulder-shrug, drop the unstable base first and keep only the unpredictable calling until clean thoracic turn returns — the call, not the wobble, is what's preserving the lesson.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_c854aeaac0f058,drl_325b6ba2613eb0,A,False,"Athlete walks a straight marked line at an easy pace with one hand resting on the sternum, counting the exhale aloud (""out-2-3-4"") so the extended breath is felt and heard, not just attempted. No direction changes, no partner, no talking otherwise — the only job is noticing exhale-longer-than-inhale until the count naturally slows on its own.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_192042f5a041eb,drl_325b6ba2613eb0,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_cf1ac1db1503c5,drl_325b6ba2613eb0,C,False,"Walk-and-breathe starts immediately after the hardest output segment of the session (straight from a gassed state, no pause to ""collect"" first), and the coach or partner asks the athlete simple questions or gives new walking directions (turn, weave a cone) while they go. The athlete must still find and lengthen the exhale under that cognitive/physical noise — if the breath count falls apart or reverts to shallow panting because of the distraction, the target behaviour has failed and the drill hasn't done its job.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_d56bd23a2cae45,drl_786d761c9321c0,A,False,"Simplify to one joint region at a time (shoulders, then hips, then t-spine) with the coach or a mirror leading each set of circles/rotations at a fixed slow tempo — athlete only copies, no sequencing between regions. This isolates the feel of ""controlled range returning"" before any flow or transition is added.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_c8e6e3733231ef,drl_786d761c9321c0,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_91d841bbeb2efa,drl_786d761c9321c0,C,False,"Same three regions, but the coach calls them in random order with a short pause between the call and the start, so the athlete must recall and initiate the correct movement from memory under mild time pressure rather than following a set pattern. Mid-sequence, the coach interrupts with a clap or count; the athlete must resume the exact same range and tempo rather than rushing or shrinking the movement — the decision/interruption is the added stress, but full unloaded range must still show up every time.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_ac76b8baaed004,drl_ee5abe0d5aa056,A,False,"Athlete works to a single, fixed, evenly-spaced work/rest ratio (equal-length bells) on the bag rather than the variable structure of an actual sanctioned round format. The picture is simplified to one predictable interval pattern so the athlete can feel pacing themselves to hit the same output level at the start of the interval as at the end, and stop cleanly on the bell without coasting.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_119614049d22ef,drl_ee5abe0d5aa056,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_e16f10e8e044b9,drl_ee5abe0d5aa056,C,False,"Round lengths and rest lengths are drawn from a scrambled set (still bounded by legal sanctioning-body ranges) and the bell/buzzer is triggered without a countdown warning, so the athlete must recognize the start/stop cue and re-pace mid-interval rather than anticipate it. This adds decision demand — reading an unexpected round boundary and adjusting effort distribution on the fly — while the target behaviour (output matched to the actual interval, not a memorized clock) still has to appear.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_b08b90ad004271,drl_81b9474a9fc367,A,False,"Shadowboxing footwork-plus-jab only, on flat ground, at a pace where the athlete can pass the talk test (answer a question in full sentences without gasping). No combination choices — just move, breathe through the nose, repeat the same simple pattern. Success = holding that steady rhythm continuously rather than surging and stalling.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_e9997522c0bf0e,drl_81b9474a9fc367,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
{{PPBF_ORG_ID}},scl_59696bc3800dd3,drl_81b9474a9fc367,C,False,"Same continuous low-intensity movement, but the coach randomly calls out combo numbers or direction changes throughout, forcing the athlete to make selection decisions while staying inside the same pace/breathing window. The added stress is cognitive load and unpredictability, not speed or output — the athlete must keep passing the talk test and self-correct back to nasal breathing after each call, proving the aerobic base holds under distraction rather than reverting to interval effort.",,none,"Does the harder version still display the same lesson, or has it changed the problem entirely.",literature_grounded_draft
{{PPBF_ORG_ID}},scl_fb21c6a57ff877,drl_3a682d5a98e954,A,False,"Same short high-effort bag bursts, but recovery between them is generous and only trimmed slightly rather than crashed — so output stays close to identical rep after rep. Coach still calls out the moment power/speed dips, but because rest is forgiving the athlete usually doesn't hear that call: they learn to feel ""was that the same as last time?"" under real but low fatigue, cleanly.",,none,Is the athlete repeating the target behaviour without the coach adding words.,literature_grounded_draft
{{PPBF_ORG_ID}},scl_c7293c1c8d6866,drl_3a682d5a98e954,B,True,"The drill as designed: standard system level, the intended real demand, no decoration.",,none,Can the athlete still respond to one cue.,authored
