organization_id,stop_rule_id,drill_id,ordinal,condition_text,scope,rule_kind
{{PPBF_ORG_ID}},stp_9c52f4eb1a88f4,drl_edb69a2d822df7,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_46cad22f55f41c,drl_f84ea554b6aae6,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_68053bb79b5d63,drl_f84ea554b6aae6,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_06a033a87f35ff,drl_f84ea554b6aae6,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_37bcd9657804a7,drl_f84ea554b6aae6,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_ee45839e2bb469,drl_f84ea554b6aae6,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_44080e7b7c4aaf,drl_8549299fc8d8c7,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f41312054c1c0d,drl_8549299fc8d8c7,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_49c3de6c2da23d,drl_8549299fc8d8c7,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7e9649888f987c,drl_8549299fc8d8c7,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_a8f6cb5fcfa99d,drl_8549299fc8d8c7,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_c35141ef698e33,drl_ed59c17ae9a3b1,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_12e581a94038ca,drl_ed59c17ae9a3b1,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_ef2d0773fb5281,drl_ed59c17ae9a3b1,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8cfba34904c80d,drl_ed59c17ae9a3b1,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_b107f422a47143,drl_ed59c17ae9a3b1,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_3273630dda1f4a,drl_129b59c4f4dd76,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5718bec5796fbf,drl_129b59c4f4dd76,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_315589fc6cdc72,drl_129b59c4f4dd76,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_4fa7d02ac8e86a,drl_129b59c4f4dd76,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_2115af92571377,drl_129b59c4f4dd76,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_778b6f56a84f41,drl_472ef7f81f3356,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9dd21ce7fddfb6,drl_472ef7f81f3356,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_79abe3798db7ee,drl_472ef7f81f3356,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_3f85283ddb7a9b,drl_472ef7f81f3356,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_07dfd5fa3bab50,drl_472ef7f81f3356,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_ff2e48bdc86eb8,drl_f472a511f53d54,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7157cca82614e7,drl_f472a511f53d54,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e973ab8de162e7,drl_f472a511f53d54,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f4e64d7aba6e2c,drl_f472a511f53d54,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_6f1eccc4714a4e,drl_f472a511f53d54,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_e6d3a589f883c6,drl_d0af795c388a24,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_333de1624864c2,drl_d0af795c388a24,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_dac74793f4454f,drl_d0af795c388a24,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_654d5723b7e49a,drl_d0af795c388a24,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3aa3b733745ddb,drl_d0af795c388a24,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_df8d1ae2b8145b,drl_af8541eacc70e5,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_3c94c8d6081286,drl_af8541eacc70e5,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_99ea1f29fc0590,drl_af8541eacc70e5,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7f35f714b2fe99,drl_af8541eacc70e5,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_41ea5cd6d1145b,drl_af8541eacc70e5,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_1a99133fc9b529,drl_47df49e2316ef0,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2a96d2e0c09017,drl_47df49e2316ef0,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_1c4caea4c41ce8,drl_47df49e2316ef0,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a31cf83c83fd1b,drl_47df49e2316ef0,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_b95633d1277194,drl_47df49e2316ef0,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_38a1fd3abe0212,drl_c11293701ebdec,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_015f0086aecb89,drl_c11293701ebdec,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_ce6861df8873b1,drl_c11293701ebdec,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_906ba3fe2c4df5,drl_c11293701ebdec,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_da7f30e5e1bcb3,drl_c11293701ebdec,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_348f9591594fc8,drl_06673587c434a7,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2ac4efb72f42af,drl_06673587c434a7,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_9e4de05a8f1c05,drl_06673587c434a7,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_632a0b60691e91,drl_06673587c434a7,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_fb3386bd92e501,drl_06673587c434a7,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_fc03ada2b2ea41,drl_681a54fa579bb1,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d67f8ffc42b7a6,drl_681a54fa579bb1,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_1e6eb6f9c12855,drl_681a54fa579bb1,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d683fd2ca388d6,drl_681a54fa579bb1,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_d59ac174ef8489,drl_681a54fa579bb1,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_d81fd45d761735,drl_146f4afdc88839,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a53e3c0014c63b,drl_146f4afdc88839,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_f902af10279658,drl_146f4afdc88839,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_11366cf6481db3,drl_146f4afdc88839,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_aed1e431502ce3,drl_146f4afdc88839,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_7168d5e2f07044,drl_006134ad264754,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_a5b9f598ce619e,drl_0485b7a8023ef4,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_5672304f1c08b5,drl_06673587c434a7,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_c250397dacb989,drl_08c95a746f83e9,9,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_0e4ac703f4dbdc,drl_0af42a73a6878f,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_a111b9c25b69b5,drl_0c72ef57315f70,9,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_ebd2149c2b938e,drl_0ffe13585e6bdc,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_12271f1c688799,drl_111f0a8ae15fc3,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_0d4f59786ae7d1,drl_15847de4920418,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_211ee984cc5efd,drl_160ff16df2a668,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_aed5b19f0d73ea,drl_1ad44e91b32842,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_631dc1fae847a6,drl_1d6e36f12d7c87,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_4a63c965925563,drl_225e5d543beb1f,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_b4b713b8bc4589,drl_2268ec918e08c5,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_215ba091bf88ed,drl_22a255209c1c9b,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_c8b3063348e9ad,drl_2713ad55cfcbf0,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_2a3fc44d400db7,drl_2d0193a7c52e58,9,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_6cca0e39ff6414,drl_31f81811de1b2f,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_4f8cb79a64e332,drl_3554c55ab8b584,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_63ee452a3f5e77,drl_3c2aad1eb8baa9,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_d3fb638a06e293,drl_3c9cf54f121e59,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_dc03c17a5f8708,drl_3df01682e604dd,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_2a8c99563c49c0,drl_3e2e2cb0a54792,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_7dad55ef40495d,drl_403a46cda65935,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_720890eae247c8,drl_45d9662ee44c36,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_f07bbe2362d8fe,drl_464b8ff7d556f9,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_6eb987d7c133e9,drl_4700995bab7b07,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_021f776f426358,drl_47df49e2316ef0,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_c166b07ea3325b,drl_480bb9dea67e50,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_f3c029353bc34b,drl_484dc64b436811,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_184f7ce7b4cb0e,drl_5c075cf813c4d8,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_0b46032651e081,drl_5c3353db6cc6ab,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_59270f702b3ceb,drl_61b0f5ffcdff04,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_81ea50d66b0237,drl_7af719b3b85e94,9,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_bcd666af67caaf,drl_7f812fecacfee4,10,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_61e9438b7c84a1,drl_87d9424cc9f2a3,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_266ad26e9cd30a,drl_87f94622479ae5,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_9a4be8d2754cb2,drl_8c5a8a78b41320,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_9d23fa75c4802e,drl_93b8eac77911a2,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_ca56e2ee963257,drl_9994cbb4a19315,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_046f47269d5897,drl_9b6c91030876ae,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_f0775979c52617,drl_9e0e66daf70fed,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_fca09712b53078,drl_acf2fe66e284ff,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_76dc058dbe2c16,drl_af8541eacc70e5,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_f08fcd4a7b5ca6,drl_b2fcf989112703,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_4c2d7af9094969,drl_b755caac79e37e,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_15fe07b9a46175,drl_badeec66ed769d,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_782c04a9204ce4,drl_c16cda24f9fce2,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_d36eb41336d2d3,drl_c30d15370004ba,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_dc50892a64f50c,drl_c339eeabf109d4,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_62dcfcd2b69c49,drl_c8fa1590a8649a,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_b2c41133684470,drl_cb54d49d71c270,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_16017bbc9904cd,drl_d305c9e9ba7ddd,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_380e780f3a9b87,drl_d54f831b93ec55,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_7d632fec81f573,drl_da603edd55075d,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_43cc4ba31ef36d,drl_e0428b3066b8c2,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_dc8964d6c8f4d7,drl_e1f757f0c3e703,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_38c44ced32c849,drl_e3a1b88c8d90a6,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_cf64e16557dfc5,drl_e9d88bb256a70c,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_702b554e387737,drl_ec1217050c15b0,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_a4223d1f7820e1,drl_f0b1aab1457617,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_8690a9b4028822,drl_f9e5a58017fd10,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
{{PPBF_ORG_ID}},stp_3cee96309e3d10,drl_ff1c5f67a3635b,6,"Re-warm before contact or maximal effort if more than ~20 minutes of inactivity has passed since the warm-up (ring wait, bout delay, late start). Warm-up benefit decays measurably across an inactive gap.",universal,warmup_decay
